,Potential applied / V,Time / s,WE(1).Current / A,WE(1).Potential / V,Scan,Index
0,0.007171630859375,55.3504688602535,0.079803466796875,0.0072906494140625,3,2069
1,0.01434326171875,55.3743738601931,0.080322265625,0.0144683837890625,3,2070
2,0.021514892578125,55.3982788601328,0.080657958984375,0.021624755859375,3,2071
3,0.0286865234375,55.4221838600724,0.08074951171875,0.0287933349609375,3,2072
4,0.035858154296875,55.4460888600121,0.080718994140625,0.0359588623046875,3,2073
5,0.04302978515625,55.4699938599517,0.080474853515625,0.0431396484375,3,2074
6,0.050201416015625,55.4938988598914,0.08013916015625,0.050201416015625,3,2075
7,0.057373046875,55.517803859831,0.07958984375,0.057342529296875,3,2076
8,0.064544677734375,55.5417088597707,0.078948974609375,0.064605712890625,3,2077
9,0.07171630859375,55.5656138597103,0.07818603515625,0.071746826171875,3,2078
10,0.078887939453125,55.58951885965,0.077392578125,0.078887939453125,3,2079
11,0.0860595703125,55.6134238595896,0.07647705078125,0.086029052734375,3,2080
12,0.093231201171875,55.6373288595292,0.075408935546875,0.093292236328125,3,2081
13,0.10040283203125,55.6612338594689,0.07440185546875,0.10040283203125,3,2082
14,0.107574462890625,55.6851388594085,0.073211669921875,0.107574462890625,3,2083
15,0.11474609375,55.7090438593482,0.072021484375,0.114776611328125,3,2084
16,0.121917724609375,55.7329488592878,0.07080078125,0.121917724609375,3,2085
17,0.12908935546875,55.7568538592275,0.069580078125,0.129058837890625,3,2086
18,0.136260986328125,55.7807588591671,0.068389892578125,0.136260986328125,3,2087
19,0.1434326171875,55.8046638591068,0.067138671875,0.14337158203125,3,2088
20,0.150604248046875,55.8285688590464,0.065887451171875,0.150543212890625,3,2089
21,0.15777587890625,55.8524738589861,0.064666748046875,0.15771484375,3,2090
22,0.164947509765625,55.8763788589257,0.0635986328125,0.1649169921875,3,2091
23,0.172119140625,55.9002838588654,0.0625,0.17205810546875,3,2092
24,0.179290771484375,55.924188858805,0.0615234375,0.17926025390625,3,2093
25,0.18646240234375,55.9480938587446,0.0606689453125,0.186431884765625,3,2094
26,0.193634033203125,55.9719988586843,0.059906005859375,0.193603515625,3,2095
27,0.2008056640625,55.9959038586239,0.0592041015625,0.20074462890625,3,2096
28,0.207977294921875,56.0198088585636,0.05865478515625,0.207855224609375,3,2097
29,0.21514892578125,56.0437138585032,0.058135986328125,0.215057373046875,3,2098
30,0.222320556640625,56.0676188584429,0.0577392578125,0.222259521484375,3,2099
31,0.2294921875,56.0915238583825,0.05743408203125,0.229400634765625,3,2100
32,0.236663818359375,56.1154288583222,0.05718994140625,0.236572265625,3,2101
33,0.24383544921875,56.1393338582618,0.057037353515625,0.243743896484375,3,2102
34,0.251007080078125,56.1632388582015,0.056884765625,0.2509765625,3,2103
35,0.2581787109375,56.1871438581411,0.056793212890625,0.258087158203125,3,2104
36,0.265350341796875,56.2110488580807,0.0567626953125,0.2652587890625,3,2105
37,0.27252197265625,56.2349538580204,0.0567626953125,0.27239990234375,3,2106
38,0.279693603515625,56.25885885796,0.05682373046875,0.279541015625,3,2107
39,0.286865234375,56.2827638578997,0.056884765625,0.286712646484375,3,2108
40,0.294036865234375,56.3066688578393,0.05694580078125,0.29388427734375,3,2109
41,0.30120849609375,56.330573857779,0.056976318359375,0.30108642578125,3,2110
42,0.308380126953125,56.3544788577186,0.05694580078125,0.308258056640625,3,2111
43,0.3155517578125,56.3783838576583,0.056915283203125,0.3154296875,3,2112
44,0.322723388671875,56.4022888575979,0.056854248046875,0.32257080078125,3,2113
45,0.32989501953125,56.4261938575376,0.056732177734375,0.329803466796875,3,2114
46,0.337066650390625,56.4500988574772,0.056549072265625,0.33697509765625,3,2115
47,0.34423828125,56.4740038574168,0.056365966796875,0.344085693359375,3,2116
48,0.351409912109375,56.4979088573565,0.056182861328125,0.351348876953125,3,2117
49,0.35858154296875,56.5218138572961,0.055999755859375,0.35845947265625,3,2118
50,0.365753173828125,56.5457188572358,0.055816650390625,0.365631103515625,3,2119
51,0.3729248046875,56.5696238571754,0.05560302734375,0.372772216796875,3,2120
52,0.380096435546875,56.5935288571151,0.055419921875,0.37994384765625,3,2121
53,0.38726806640625,56.6174338570547,0.055206298828125,0.387115478515625,3,2122
54,0.394439697265625,56.6413388569944,0.055023193359375,0.394195556640625,3,2123
55,0.401611328125,56.665243856934,0.05474853515625,0.401397705078125,3,2124
56,0.408782958984375,56.6891488568737,0.054443359375,0.408660888671875,3,2125
57,0.41595458984375,56.7130538568133,0.05401611328125,0.415802001953125,3,2126
58,0.423126220703125,56.7369588567529,0.0535888671875,0.422882080078125,3,2127
59,0.4302978515625,56.7608638566926,0.053009033203125,0.430084228515625,3,2128
60,0.437469482421875,56.7847688566322,0.052398681640625,0.437286376953125,3,2129
61,0.44464111328125,56.8086738565719,0.051666259765625,0.444427490234375,3,2130
62,0.451812744140625,56.8325788565115,0.0509033203125,0.45166015625,3,2131
63,0.458984375,56.8564838564512,0.050079345703125,0.458740234375,3,2132
64,0.466156005859375,56.8803888563908,0.0493072509765625,0.4659423828125,3,2133
65,0.47332763671875,56.9042938563305,0.048406982421875,0.47314453125,3,2134
66,0.480499267578125,56.9281988562701,0.0475738525390625,0.4803466796875,3,2135
67,0.4876708984375,56.9521038562098,0.04671630859375,0.487548828125,3,2136
68,0.494842529296875,56.9760088561494,0.0458770751953125,0.494659423828125,3,2137
69,0.50201416015625,56.9999138560891,0.0450164794921875,0.501800537109375,3,2138
70,0.509185791015625,57.0238188560287,0.0442169189453125,0.509002685546875,3,2139
71,0.516357421875,57.0477238559683,0.043438720703125,0.516143798828125,3,2140
72,0.523529052734375,57.071628855908,0.042742919921875,0.523345947265625,3,2141
73,0.53070068359375,57.0955338558476,0.042138671875,0.530517578125,3,2142
74,0.537872314453125,57.1194388557873,0.0417083740234375,0.5377197265625,3,2143
75,0.5450439453125,57.1433438557269,0.04136962890625,0.544830322265625,3,2144
76,0.552215576171875,57.1672488556666,0.0411407470703125,0.552001953125,3,2145
77,0.55938720703125,57.1911538556062,0.04102783203125,0.559173583984375,3,2146
78,0.566558837890625,57.2150588555459,0.040948486328125,0.56634521484375,3,2147
79,0.57373046875,57.2389638554855,0.0392974853515625,0.57354736328125,3,2148
80,0.580902099609375,57.2628688554252,0.0389923095703125,0.58074951171875,3,2149
81,0.58807373046875,57.2867738553648,0.037237548828125,0.587921142578125,3,2150
82,0.595245361328125,57.3106788553044,0.03714599609375,0.595062255859375,3,2151
83,0.6024169921875,57.3345838552441,0.0372344970703125,0.60223388671875,3,2152
84,0.609588623046875,57.3584888551837,0.037322998046875,0.609375,3,2153
85,0.61676025390625,57.3823938551234,0.0374114990234375,0.61651611328125,3,2154
86,0.623931884765625,57.406298855063,0.037451171875,0.6236572265625,3,2155
87,0.631103515625,57.4302038550027,0.0375030517578125,0.63092041015625,3,2156
88,0.638275146484375,57.4541088549423,0.0374725341796875,0.638031005859375,3,2157
89,0.64544677734375,57.478013854882,0.037420654296875,0.645233154296875,3,2158
90,0.652618408203125,57.5019188548216,0.037335205078125,0.65240478515625,3,2159
91,0.6597900390625,57.5258238547613,0.0371826171875,0.65948486328125,3,2160
92,0.666961669921875,57.5497288547009,0.037030029296875,0.66668701171875,3,2161
93,0.67413330078125,57.5736338546405,0.0369049072265625,0.673858642578125,3,2162
94,0.681304931640625,57.5975388545802,0.0367828369140625,0.681060791015625,3,2163
95,0.6884765625,57.621443854519796,0.0367218017578125,0.688262939453125,3,2164
96,0.695648193359375,57.6453488544595,0.03675537109375,0.6954345703125,3,2165
97,0.70281982421875,57.6692538543991,0.0368865966796875,0.702606201171875,3,2166
98,0.709991455078125,57.6931588543388,0.0372711181640625,0.70977783203125,3,2167
99,0.7171630859375,57.7170638542784,0.0379241943359375,0.716949462890625,3,2168
100,0.724334716796875,57.7409688542181,0.03895263671875,0.724029541015625,3,2169
101,0.73150634765625,57.7648738541577,0.04053955078125,0.731353759765625,3,2170
102,0.738677978515625,57.7887788540974,0.0428924560546875,0.7384033203125,3,2171
103,0.745849609375,57.812683854037,0.0466461181640625,0.74560546875,3,2172
104,0.753021240234375,57.8365888539767,0.052032470703125,0.7537841796875,3,2173
105,0.76019287109375,57.8604938539163,0.05926513671875,0.76080322265625,3,2174
106,0.767364501953125,57.8843988538559,0.06671142578125,0.76751708984375,3,2175
107,0.7745361328125,57.9083038537956,0.073455810546875,0.7745361328125,3,2176
108,0.781707763671875,57.9322088537352,0.0794677734375,0.78216552734375,3,2177
109,0.78887939453125,57.9561138536749,0.084686279296875,0.7891845703125,3,2178
110,0.796051025390625,57.9800188536145,0.089599609375,0.79559326171875,3,2179
111,0.80322265625,58.0039238535542,0.09490966796875,0.80322265625,3,2180
112,0.810394287109375,58.0278288534938,0.101837158203125,0.81024169921875,3,2181
113,0.81756591796875,58.0517338534335,0.110107421875,0.81787109375,3,2182
114,0.824737548828125,58.0756388533731,0.120147705078125,0.8251953125,3,2183
115,0.81756591796875,58.0995438533128,0.09710693359375,0.81787109375,3,2184
116,0.810394287109375,58.1234488532524,0.079498291015625,0.810546875,3,2185
117,0.80322265625,58.147353853192,0.06561279296875,0.80291748046875,3,2186
118,0.796051025390625,58.1712588531317,0.05474853515625,0.79620361328125,3,2187
119,0.78887939453125,58.1951638530713,0.0461151123046875,0.78887939453125,3,2188
120,0.781707763671875,58.219068853011,0.039080810546875,0.7818603515625,3,2189
121,0.7745361328125,58.2429738529506,0.0335205078125,0.77423095703125,3,2190
122,0.767364501953125,58.2668788528903,0.0289703369140625,0.76751708984375,3,2191
123,0.76019287109375,58.2907838528299,0.025091552734375,0.76019287109375,3,2192
124,0.753021240234375,58.3146888527696,0.021881103515625,0.75286865234375,3,2193
125,0.745849609375,58.3385938527092,0.019146728515625,0.745635986328125,3,2194
126,0.738677978515625,58.3624988526489,0.016845703125,0.73846435546875,3,2195
127,0.73150634765625,58.3864038525885,0.0148651123046875,0.731231689453125,3,2196
128,0.724334716796875,58.4103088525281,0.0133392333984375,0.724090576171875,3,2197
129,0.7171630859375,58.4342138524678,0.012188720703125,0.7169189453125,3,2198
130,0.709991455078125,58.4581188524074,0.01136474609375,0.70977783203125,3,2199
131,0.70281982421875,58.4820238523471,0.0107421875,0.70257568359375,3,2200
132,0.695648193359375,58.5059288522867,0.0102691650390625,0.6954345703125,3,2201
133,0.6884765625,58.5298338522264,0.00994262695312501,0.688232421875,3,2202
134,0.681304931640625,58.553738852166,0.009661865234375,0.681060791015625,3,2203
135,0.67413330078125,58.5776438521057,0.00956115722656251,0.67388916015625,3,2204
136,0.666961669921875,58.6015488520453,0.0095062255859375,0.666717529296875,3,2205
137,0.6597900390625,58.625453851985,0.00957641601562501,0.65960693359375,3,2206
138,0.652618408203125,58.6493588519246,0.0097686767578125,0.65234375,3,2207
139,0.64544677734375,58.6732638518642,0.0100982666015625,0.64520263671875,3,2208
140,0.638275146484375,58.6971688518039,0.01055908203125,0.6380615234375,3,2209
141,0.631103515625,58.7210738517435,0.0111572265625,0.63092041015625,3,2210
142,0.623931884765625,58.7449788516832,0.0118896484375,0.623748779296875,3,2211
143,0.61676025390625,58.7688838516228,0.0127593994140625,0.616546630859375,3,2212
144,0.609588623046875,58.7927888515625,0.01378173828125,0.609375,3,2213
145,0.6024169921875,58.8166938515021,0.0148834228515625,0.6021728515625,3,2214
146,0.595245361328125,58.8405988514418,0.01607666015625,0.59503173828125,3,2215
147,0.58807373046875,58.8645038513814,0.017242431640625,0.587860107421875,3,2216
148,0.580902099609375,58.8884088513211,0.01827392578125,0.5806884765625,3,2217
149,0.57373046875,58.9123138512607,0.0191009521484375,0.57354736328125,3,2218
150,0.566558837890625,58.9362188512004,0.0196624755859375,0.56634521484375,3,2219
151,0.55938720703125,58.96012385114,0.019952392578125,0.559234619140625,3,2220
152,0.552215576171875,58.9840288510796,0.0199951171875,0.55206298828125,3,2221
153,0.5450439453125,59.0079338510193,0.0199066162109375,0.54486083984375,3,2222
154,0.537872314453125,59.0318388509589,0.0196685791015625,0.537689208984375,3,2223
155,0.53070068359375,59.0557438508986,0.0193603515625,0.530517578125,3,2224
156,0.523529052734375,59.0796488508382,0.019036865234375,0.523406982421875,3,2225
157,0.516357421875,59.1035538507779,0.018670654296875,0.51617431640625,3,2226
158,0.509185791015625,59.1274588507175,0.0182952880859375,0.509002685546875,3,2227
159,0.50201416015625,59.1513638506572,0.017913818359375,0.5018310546875,3,2228
160,0.494842529296875,59.1752688505968,0.0175140380859375,0.494659423828125,3,2229
161,0.4876708984375,59.1991738505365,0.017108154296875,0.48748779296875,3,2230
162,0.480499267578125,59.2230788504761,0.01669921875,0.480377197265625,3,2231
163,0.47332763671875,59.2469838504157,0.0162994384765625,0.473236083984375,3,2232
164,0.466156005859375,59.2708888503554,0.015887451171875,0.466033935546875,3,2233
165,0.458984375,59.294793850295,0.015509033203125,0.4588623046875,3,2234
166,0.451812744140625,59.3186988502347,0.0151275634765625,0.451690673828125,3,2235
167,0.44464111328125,59.3426038501743,0.01473388671875,0.44451904296875,3,2236
168,0.437469482421875,59.366508850114,0.0143463134765625,0.437347412109375,3,2237
169,0.4302978515625,59.3904138500536,0.0139495849609375,0.43011474609375,3,2238
170,0.423126220703125,59.4143188499933,0.0135711669921875,0.423004150390625,3,2239
171,0.41595458984375,59.4382238499329,0.0131866455078125,0.415863037109375,3,2240
172,0.408782958984375,59.4621288498726,0.0128204345703125,0.408660888671875,3,2241
173,0.401611328125,59.4860338498122,0.0124481201171875,0.4014892578125,3,2242
174,0.394439697265625,59.5099388497518,0.0120849609375,0.394317626953125,3,2243
175,0.38726806640625,59.5338438496915,0.011724853515625,0.38720703125,3,2244
176,0.380096435546875,59.5577488496311,0.0113677978515625,0.379974365234375,3,2245
177,0.3729248046875,59.5816538495708,0.0110260009765625,0.372772216796875,3,2246
178,0.365753173828125,59.6055588495104,0.0106964111328125,0.365692138671875,3,2247
179,0.35858154296875,59.6294638494501,0.0103546142578125,0.358551025390625,3,2248
180,0.351409912109375,59.6533688493897,0.01002197265625,0.351318359375,3,2249
181,0.34423828125,59.6772738493294,0.00969543457031249,0.344146728515625,3,2250
182,0.337066650390625,59.701178849269,0.00938720703125,0.337005615234375,3,2251
183,0.32989501953125,59.7250838492087,0.0090667724609375,0.329833984375,3,2252
184,0.322723388671875,59.7489888491483,0.0087615966796875,0.322662353515625,3,2253
185,0.3155517578125,59.772893849088,0.00845947265624999,0.3155517578125,3,2254
186,0.308380126953125,59.7967988490276,0.0081634521484375,0.30828857421875,3,2255
187,0.30120849609375,59.8207038489672,0.00786743164062501,0.301116943359375,3,2256
188,0.294036865234375,59.8446088489069,0.007586669921875,0.29400634765625,3,2257
189,0.286865234375,59.8685138488465,0.007293701171875,0.28680419921875,3,2258
190,0.279693603515625,59.8924188487862,0.00701904296875,0.27960205078125,3,2259
191,0.27252197265625,59.9163238487258,0.006732177734375,0.2724609375,3,2260
192,0.265350341796875,59.9402288486655,0.00644531249999999,0.265350341796875,3,2261
193,0.2581787109375,59.9641338486051,0.0061614990234375,0.25811767578125,3,2262
194,0.251007080078125,59.9880388485448,0.0058746337890625,0.251007080078125,3,2263
195,0.24383544921875,60.0119438484844,0.005596923828125,0.243804931640625,3,2264
196,0.236663818359375,60.0358488484241,0.00530395507812501,0.236663818359375,3,2265
197,0.2294921875,60.0597538483637,0.00501403808593751,0.2294921875,3,2266
198,0.222320556640625,60.0836588483033,0.00472106933593749,0.222259521484375,3,2267
199,0.21514892578125,60.107563848243,0.00441589355468749,0.215118408203125,3,2268
200,0.207977294921875,60.1314688481826,0.004107666015625,0.207977294921875,3,2269
201,0.2008056640625,60.1553738481223,0.0037872314453125,0.200775146484375,3,2270
202,0.193634033203125,60.1792788480619,0.003466796875,0.193634033203125,3,2271
203,0.18646240234375,60.2031838480016,0.00312194824218751,0.186370849609375,3,2272
204,0.179290771484375,60.2270888479412,0.00276794433593749,0.179229736328125,3,2273
205,0.172119140625,60.2509938478809,0.002398681640625,0.172119140625,3,2274
206,0.164947509765625,60.2748988478205,0.00200805664062501,0.164947509765625,3,2275
207,0.15777587890625,60.2988038477602,0.0015899658203125,0.157806396484375,3,2276
208,0.150604248046875,60.3227088476998,0.0011322021484375,0.150604248046875,3,2277
209,0.1434326171875,60.3466138476394,0.000668334960937503,0.143402099609375,3,2278
210,0.136260986328125,60.3705188475791,0.000140380859374997,0.13629150390625,3,2279
211,0.12908935546875,60.3944238475187,-0.000405883789062506,0.129119873046875,3,2280
212,0.121917724609375,60.4183288474584,-0.0010040283203125,0.1219482421875,3,2281
213,0.11474609375,60.442233847398,-0.0016448974609375,0.114776611328125,3,2282
214,0.107574462890625,60.4661388473377,-0.00233154296875,0.1075439453125,3,2283
215,0.10040283203125,60.4900438472773,-0.00307312011718749,0.100433349609375,3,2284
216,0.093231201171875,60.513948847217,-0.003857421875,0.09332275390625,3,2285
217,0.0860595703125,60.5378538471566,-0.00470886230468751,0.08612060546875,3,2286
218,0.078887939453125,60.5617588470963,-0.0055999755859375,0.0789794921875,3,2287
219,0.07171630859375,60.5856638470359,-0.00657043457031251,0.071807861328125,3,2288
220,0.064544677734375,60.6095688469755,-0.00758056640625,0.064605712890625,3,2289
221,0.057373046875,60.6334738469152,-0.00865478515625,0.05743408203125,3,2290
222,0.050201416015625,60.6573788468548,-0.00977478027343751,0.050262451171875,3,2291
223,0.04302978515625,60.6812838467945,-0.0109283447265625,0.0431060791015625,3,2292
224,0.035858154296875,60.7051888467341,-0.012158203125,0.0359466552734375,3,2293
225,0.0286865234375,60.7290938466738,-0.0134002685546875,0.0287841796875,3,2294
226,0.021514892578125,60.7529988466134,-0.0147430419921875,0.02161865234375,3,2295
227,0.01434326171875,60.7769038465531,-0.0159454345703125,0.014453125,3,2296
228,0.007171630859375,60.8008088464927,-0.017352294921875,0.00728454589843749,3,2297
229,0.0,60.8247138464324,-0.01865234375,0.000103759765625003,3,2298
230,-0.007171630859375,60.848618846372,-0.0199737548828125,-0.0070648193359375,3,2299
231,-0.01434326171875,60.8725238463117,-0.0213287353515625,-0.0142120361328125,3,2300
232,-0.021514892578125,60.8964288462513,-0.0225067138671875,-0.021380615234375,3,2301
233,-0.0286865234375,60.9203338461909,-0.0238067626953125,-0.0285552978515625,3,2302
234,-0.035858154296875,60.9442388461306,-0.024981689453125,-0.0357177734375,3,2303
235,-0.04302978515625,60.9681438460702,-0.026116943359375,-0.0428924560546875,3,2304
236,-0.050201416015625,60.9920488460099,-0.0272003173828125,-0.05010986328125,3,2305
237,-0.057373046875,61.0159538459495,-0.028192138671875,-0.0572509765625,3,2306
238,-0.064544677734375,61.0398588458892,-0.0291290283203125,-0.064453125,3,2307
239,-0.07171630859375,61.0637638458288,-0.0299591064453125,-0.07159423828125,3,2308
240,-0.078887939453125,61.0876688457685,-0.0307464599609375,-0.0787353515625,3,2309
241,-0.0860595703125,61.1115738457081,-0.0314178466796875,-0.0859375,3,2310
242,-0.093231201171875,61.1354788456478,-0.03203125,-0.093109130859375,3,2311
243,-0.10040283203125,61.1593838455874,-0.0325836181640625,-0.100311279296875,3,2312
244,-0.107574462890625,61.183288845527,-0.033062744140625,-0.107452392578125,3,2313
245,-0.11474609375,61.2071938454667,-0.0335113525390625,-0.1146240234375,3,2314
246,-0.121917724609375,61.2310988454063,-0.0339019775390625,-0.121795654296875,3,2315
247,-0.12908935546875,61.255003845346,-0.0342864990234375,-0.12896728515625,3,2316
248,-0.136260986328125,61.2789088452856,-0.0346343994140625,-0.136138916015625,3,2317
249,-0.1434326171875,61.3028138452253,-0.0349822998046875,-0.143310546875,3,2318
250,-0.150604248046875,61.3267188451649,-0.035308837890625,-0.1505126953125,3,2319
251,-0.15777587890625,61.3506238451046,-0.035650634765625,-0.15765380859375,3,2320
252,-0.164947509765625,61.3745288450442,-0.035986328125,-0.164794921875,3,2321
253,-0.172119140625,61.3984338449839,-0.0363189697265625,-0.1719970703125,3,2322
254,-0.179290771484375,61.4223388449235,-0.036676025390625,-0.17913818359375,3,2323
255,-0.18646240234375,61.4462438448631,-0.03702392578125,-0.18634033203125,3,2324
256,-0.193634033203125,61.4701488448028,-0.03739013671875,-0.19354248046875,3,2325
257,-0.2008056640625,61.4940538447424,-0.03775634765625,-0.20062255859375,3,2326
258,-0.207977294921875,61.5179588446821,-0.0381439208984375,-0.20782470703125,3,2327
259,-0.21514892578125,61.5418638446217,-0.0385650634765625,-0.214996337890625,3,2328
260,-0.222320556640625,61.5657688445614,-0.03900146484375,-0.22210693359375,3,2329
